,Date,Ticker,Adj Close,Close,High,Low,Open,Volume
29,2023-04-14,TSLA,185.0,185.0,186.27999877929688,182.00999450683594,183.9499969482422,96438700.0
30,2023-04-17,AAPL,164.3527374267578,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200.0
31,2023-04-17,GOOG,106.41999816894531,106.41999816894531,106.70999908447266,105.31999969482422,105.43000030517578,29043400.0
32,2023-04-17,MSFT,286.4490051269531,288.79998779296875,291.6000061035156,286.1600036621094,289.92999267578125,23836200.0
33,2023-04-17,NFLX,332.7200012207031,332.7200012207031,338.3900146484375,327.5,338.0,6136000.0
34,2023-04-17,TSLA,187.0399932861328,187.0399932861328,189.69000244140625,182.69000244140625,186.32000732421875,116662200.0
35,2023-04-18,AAPL,165.58616638183594,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000.0
36,2023-04-18,GOOG,105.12000274658203,105.12000274658203,107.05000305175781,104.77999877929688,107.0,17641400.0
37,2023-04-18,MSFT,286.0224914550781,288.3699951171875,291.760009765625,287.010009765625,291.57000732421875,20161800.0
38,2023-04-18,NFLX,333.70001220703125,333.70001220703125,337.19000244140625,330.5,335.0,17944500.0
39,2023-04-18,TSLA,184.30999755859375,184.30999755859375,187.69000244140625,183.5800018310547,187.14999389648438,92067000.0
40,2023-04-19,AAPL,166.74000549316406,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200.0
41,2023-04-19,GOOG,105.0199966430664,105.0199966430664,105.7249984741211,103.80000305175781,104.21499633789062,16732000.0
42,2023-04-19,MSFT,286.1019287109375,288.45001220703125,289.04998779296875,284.5400085449219,285.989990234375,17150300.0
43,2023-04-19,NFLX,323.1199951171875,323.1199951171875,325.75,316.1000061035156,324.2099914550781,22128300.0
44,2023-04-19,TSLA,180.58999633789062,180.58999633789062,183.5,177.64999389648438,179.10000610351562,125732700.0
45,2023-04-20,AAPL,165.76519775390625,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400.0
46,2023-04-20,GOOG,105.9000015258789,105.9000015258789,106.88800048828125,104.63999938964844,104.6500015258789,22515300.0
47,2023-04-20,MSFT,283.7809143066406,286.1099853515625,289.0299987792969,285.0799865722656,285.25,23244400.0
48,2023-04-20,NFLX,325.3500061035156,325.3500061035156,331.42999267578125,318.3299865722656,320.3900146484375,9947800.0
49,2023-04-20,TSLA,162.99000549316406,162.99000549316406,169.6999969482422,160.55999755859375,166.1699981689453,210970800.0
50,2023-04-21,AAPL,164.14385986328125,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300.0
51,2023-04-21,GOOG,105.91000366210938,105.91000366210938,106.63999938964844,105.48500061035156,106.08999633789062,22379000.0
52,2023-04-21,MSFT,283.43377685546875,285.760009765625,286.2699890136719,283.05999755859375,285.010009765625,21676400.0
53,2023-04-21,NFLX,327.9800109863281,327.9800109863281,328.2900085449219,319.5,323.0,6348000.0
54,2023-04-21,TSLA,165.0800018310547,165.0800018310547,166.0,161.32000732421875,164.8000030517578,123539000.0
55,2023-04-24,AAPL,164.45220947265625,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600.0
56,2023-04-24,GOOG,106.77999877929688,106.77999877929688,107.31999969482422,105.36000061035156,106.05000305175781,21410900.0
57,2023-04-24,MSFT,279.4762268066406,281.7699890136719,284.95001220703125,278.7200012207031,282.0899963378906,26611000.0
58,2023-04-24,NFLX,329.0199890136719,329.0199890136719,334.6600036621094,326.75,330.20001220703125,5586600.0
59,2023-04-24,TSLA,162.5500030517578,162.5500030517578,165.64999389648438,158.61000061035156,164.64999389648438,140006600.0
60,2023-04-25,AAPL,162.90048217773438,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100.0
61,2023-04-25,GOOG,104.61000061035156,104.61000061035156,107.44000244140625,104.55999755859375,106.61000061035156,31408100.0
62,2023-04-25,MSFT,273.1779479980469,275.4200134277344,281.6000061035156,275.3699951171875,279.510009765625,45772200.0
63,2023-04-25,NFLX,322.54998779296875,322.54998779296875,328.6600036621094,321.1000061035156,328.5,5426600.0
64,2023-04-25,TSLA,160.6699981689453,160.6699981689453,163.47000122070312,158.75,159.82000732421875,121999300.0
65,2023-04-26,AAPL,162.89053344726562,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800.0
66,2023-04-26,GOOG,104.44999694824219,104.44999694824219,107.0199966430664,103.2699966430664,105.55999755859375,37068200.0
67,2023-04-26,MSFT,292.96551513671875,295.3699951171875,299.57000732421875,292.7300109863281,296.70001220703125,64599200.0
68,2023-04-26,NFLX,321.1499938964844,321.1499938964844,325.8999938964844,320.4700012207031,321.3599853515625,4623200.0
69,2023-04-26,TSLA,153.75,153.75,160.6699981689453,153.13999938964844,160.2899932861328,153364100.0
70,2023-04-27,AAPL,167.51585388183594,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300.0
71,2023-04-27,GOOG,108.37000274658203,108.37000274658203,109.1500015258789,104.41999816894531,105.2300033569336,38235200.0
72,2023-04-27,MSFT,302.3485412597656,304.8299865722656,305.20001220703125,295.25,295.9700012207031,46462600.0
73,2023-04-27,NFLX,325.8500061035156,325.8500061035156,327.45001220703125,317.44000244140625,324.29998779296875,5618800.0
74,2023-04-27,TSLA,160.19000244140625,160.19000244140625,160.47999572753906,152.3699951171875,152.63999938964844,127015200.0
75,2023-04-28,AAPL,168.77911376953125,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55209200.0
76,2023-04-28,GOOG,108.22000122070312,108.22000122070312,108.29000091552734,106.04000091552734,107.80000305175781,23957900.0
77,2023-04-28,MSFT,304.7587585449219,307.260009765625,308.92999267578125,303.30999755859375,304.010009765625,36446700.0
78,2023-04-28,NFLX,329.92999267578125,329.92999267578125,330.80999755859375,324.0,325.239990234375,4221900.0
79,2023-04-28,TSLA,164.30999755859375,164.30999755859375,165.0,157.32000732421875,160.89999389648438,122515800.0
80,2023-05-01,AAPL,168.68959045410156,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900.0
81,2023-05-01,GOOG,107.70999908447266,107.70999908447266,108.68000030517578,107.5,107.72000122070312,20926300.0
82,2023-05-01,MSFT,303.0726013183594,305.55999755859375,308.6000061035156,305.1499938964844,306.9700012207031,21294100.0
83,2023-05-01,NFLX,324.1199951171875,324.1199951171875,331.2300109863281,318.0899963378906,329.44000244140625,5341500.0
84,2023-05-01,TSLA,161.8300018310547,161.8300018310547,163.27999877929688,158.8300018310547,163.1699981689453,109015000.0
85,2023-05-02,AAPL,167.6451416015625,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700.0
86,2023-05-02,GOOG,105.9800033569336,105.9800033569336,107.7300033569336,104.5,107.66000366210938,20343100.0
87,2023-05-02,MSFT,302.923828125,305.4100036621094,309.17999267578125,303.9100036621094,307.760009765625,26404400.0
88,2023-05-02,NFLX,317.54998779296875,317.54998779296875,326.07000732421875,315.6199951171875,325.0,4318600.0
89,2023-05-02,TSLA,160.30999755859375,160.30999755859375,165.49000549316406,158.92999267578125,161.8800048828125,128259700.0
90,2023-05-03,AAPL,166.56094360351562,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000.0
91,2023-05-03,GOOG,106.12000274658203,106.12000274658203,108.12999725341797,105.62000274658203,106.22000122070312,17116300.0
92,2023-05-03,MSFT,301.9220275878906,304.3999938964844,308.6099853515625,304.0899963378906,306.6199951171875,22360800.0
93,2023-05-03,NFLX,319.29998779296875,319.29998779296875,324.6199951171875,315.8500061035156,317.54998779296875,5064100.0
94,2023-05-03,TSLA,160.61000061035156,160.61000061035156,165.0,159.91000366210938,160.00999450683594,119728000.0
95,2023-05-04,AAPL,164.9097442626953,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400.0
96,2023-05-04,GOOG,105.20999908447266,105.20999908447266,106.30000305175781,104.69999694824219,106.16000366210938,19780600.0
97,2023-05-04,MSFT,302.923828125,305.4100036621094,307.760009765625,303.3999938964844,306.239990234375,22519900.0
98,2023-05-04,NFLX,320.7799987792969,320.7799987792969,323.6099853515625,317.95001220703125,319.010009765625,3879700.0
99,2023-05-04,TSLA,161.1999969482422,161.1999969482422,162.9499969482422,159.64999389648438,162.7100067138672,95108500.0
100,2023-05-05,AAPL,172.64845275878906,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113316400.0
101,2023-05-05,GOOG,106.21499633789062,106.21499633789062,106.44000244140625,104.73899841308594,105.31999969482422,20705300.0
102,2023-05-05,MSFT,308.12115478515625,310.6499938964844,311.9700012207031,304.2699890136719,305.7200012207031,28181200.0
103,2023-05-05,NFLX,322.760009765625,322.760009765625,324.1499938964844,319.44000244140625,323.6099853515625,3988600.0
104,2023-05-05,TSLA,170.05999755859375,170.05999755859375,170.7899932861328,163.50999450683594,163.97000122070312,107440900.0
105,2023-05-08,AAPL,172.57882690429688,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800.0
106,2023-05-08,GOOG,108.23999786376953,108.23999786376953,108.41999816894531,105.79000091552734,105.79499816894531,17266000.0
107,2023-05-08,MSFT,306.137451171875,308.6499938964844,310.20001220703125,306.0899963378906,310.1300048828125,21318600.0
108,2023-05-08,NFLX,331.2099914550781,331.2099914550781,332.55999755859375,322.0299987792969,322.989990234375,5488600.0
109,2023-05-08,TSLA,171.7899932861328,171.7899932861328,173.8000030517578,169.19000244140625,173.72000122070312,112249400.0
110,2023-05-09,AAPL,170.85801696777344,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900.0
111,2023-05-09,GOOG,107.94000244140625,107.94000244140625,110.59500122070312,107.7249984741211,108.77999877929688,24782400.0
112,2023-05-09,MSFT,304.5008544921875,307.0,310.0400085449219,306.30999755859375,308.0,21340800.0
113,2023-05-09,NFLX,332.1400146484375,332.1400146484375,336.32000732421875,329.739990234375,330.6700134277344,5544900.0
114,2023-05-09,TSLA,169.14999389648438,169.14999389648438,169.82000732421875,166.55999755859375,168.9499969482422,88965000.0
115,2023-05-10,AAPL,172.6385040283203,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500.0
116,2023-05-10,GOOG,112.27999877929688,112.27999877929688,113.51000213623047,108.4800033569336,108.55000305175781,47533500.0
117,2023-05-10,MSFT,309.7676086425781,312.30999755859375,313.0,307.6700134277344,308.6199951171875,30078000.0
118,2023-05-10,NFLX,335.4200134277344,335.4200134277344,337.1099853515625,329.510009765625,335.2099914550781,4289900.0
119,2023-05-10,TSLA,168.5399932861328,168.5399932861328,174.42999267578125,166.67999267578125,172.5500030517578,119840700.0
120,2023-05-11,AAPL,172.82749938964844,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700.0
121,2023-05-11,GOOG,116.9000015258789,116.9000015258789,118.44000244140625,114.93000030517578,115.86000061035156,57115100.0
122,2023-05-11,MSFT,307.5855407714844,310.1099853515625,311.1199951171875,306.260009765625,310.1000061035156,31680200.0
123,2023-05-11,NFLX,344.760009765625,344.760009765625,345.4700012207031,331.8399963378906,334.9800109863281,8033500.0
124,2023-05-11,TSLA,172.0800018310547,172.0800018310547,173.57000732421875,166.7899932861328,168.6999969482422,103889900.0
125,2023-05-12,AAPL,171.8911895751953,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45497800.0
126,2023-05-12,GOOG,117.91999816894531,117.91999816894531,118.26000213623047,116.55000305175781,117.0,31272500.0
127,2023-05-12,MSFT,306.4548645019531,308.9700012207031,310.6499938964844,306.6000061035156,310.54998779296875,19758100.0
128,2023-05-12,NFLX,339.8900146484375,339.8900146484375,348.1700134277344,337.3599853515625,344.760009765625,6079900.0
129,2023-05-12,TSLA,167.97999572753906,167.97999572753906,177.3800048828125,167.22999572753906,176.07000732421875,157577100.0
130,2023-05-15,AAPL,171.39317321777344,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700.0
131,2023-05-15,GOOG,116.95999908447266,116.95999908447266,118.79499816894531,116.4800033569336,116.48999786376953,22107900.0
132,2023-05-15,MSFT,306.9408264160156,309.4599914550781,309.8999938964844,307.5899963378906,309.1000061035156,16336500.0
133,2023-05-15,NFLX,335.8900146484375,335.8900146484375,341.8999938964844,335.5400085449219,340.6199951171875,3653000.0
134,2023-05-15,TSLA,166.35000610351562,166.35000610351562,169.75999450683594,164.5500030517578,167.66000366210938,105592500.0
135,2023-05-16,AAPL,171.39317321777344,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300.0
136,2023-05-16,GOOG,120.08999633789062,120.08999633789062,121.19999694824219,116.83000183105469,116.83000183105469,32370100.0
137,2023-05-16,MSFT,309.2023010253906,311.739990234375,313.7099914550781,309.8299865722656,309.8299865722656,26730300.0
138,2023-05-16,NFLX,333.75,333.75,335.1700134277344,331.9100036621094,334.0,3332200.0
139,2023-05-16,TSLA,166.52000427246094,166.52000427246094,169.52000427246094,164.35000610351562,165.64999389648438,98288800.0
140,2023-05-17,AAPL,172.01072692871094,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600.0
141,2023-05-17,GOOG,121.4800033569336,121.4800033569336,122.27999877929688,119.45999908447266,120.18000030517578,26659600.0
142,2023-05-17,MSFT,312.1247253417969,314.0,314.42999267578125,310.739990234375,312.2900085449219,24315000.0
143,2023-05-17,NFLX,339.9599914550781,339.9599914550781,341.3800048828125,329.6199951171875,331.760009765625,3958800.0
144,2023-05-17,TSLA,173.86000061035156,173.86000061035156,174.5,167.19000244140625,168.41000366210938,125473600.0
145,2023-05-18,AAPL,174.36143493652344,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700.0
146,2023-05-18,GOOG,123.5199966430664,123.5199966430664,123.9000015258789,121.48999786376953,121.55999755859375,27014500.0
147,2023-05-18,MSFT,316.61773681640625,318.5199890136719,319.0400085449219,313.7200012207031,314.5299987792969,27276000.0
148,2023-05-18,NFLX,371.2900085449219,371.2900085449219,375.8699951171875,346.3699951171875,347.25,20925200.0
149,2023-05-18,TSLA,176.88999938964844,176.88999938964844,177.05999755859375,172.4499969482422,174.22000122070312,109520300.0
150,2023-05-19,AAPL,174.4710235595703,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55772400.0
151,2023-05-19,GOOG,123.25,123.25,126.47899627685547,122.72000122070312,124.19999694824219,30251300.0
152,2023-05-19,MSFT,316.43878173828125,318.3399963378906,318.75,316.3699951171875,316.739990234375,27529500.0
153,2023-05-19,NFLX,365.3599853515625,365.3599853515625,369.989990234375,363.80999755859375,369.8599853515625,7850900.0
154,2023-05-19,TSLA,180.13999938964844,180.13999938964844,181.9499969482422,176.30999755859375,177.1699981689453,136024200.0
155,2023-05-22,AAPL,173.51478576660156,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900.0
156,2023-05-22,GOOG,125.87000274658203,125.87000274658203,127.05000305175781,123.44999694824219,123.51000213623047,29760200.0
157,2023-05-22,MSFT,319.2618408203125,321.17999267578125,322.5899963378906,318.010009765625,318.6000061035156,24115700.0
158,2023-05-22,NFLX,363.010009765625,363.010009765625,372.010009765625,362.5,365.3599853515625,5406400.0
159,2023-05-22,TSLA,188.8699951171875,188.8699951171875,189.32000732421875,180.11000061035156,180.6999969482422,132001400.0
160,2023-05-23,AAPL,170.8851776123047,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300.0
161,2023-05-23,GOOG,123.29000091552734,123.29000091552734,125.41999816894531,123.05000305175781,124.93000030517578,24477900.0
162,2023-05-23,MSFT,313.377197265625,315.260009765625,322.7200012207031,315.25,320.0299987792969,30797200.0
163,2023-05-23,NFLX,355.989990234375,355.989990234375,364.1700134277344,354.30999755859375,360.239990234375,6866100.0
164,2023-05-23,TSLA,185.77000427246094,185.77000427246094,192.9600067138672,185.25999450683594,186.1999969482422,156952100.0
165,2023-05-24,AAPL,171.1640625,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500.0
166,2023-05-24,GOOG,121.63999938964844,121.63999938964844,122.75,120.75,121.87999725341797,23087900.0
167,2023-05-24,MSFT,311.9756164550781,313.8500061035156,316.5,312.6099853515625,314.7300109863281,23384900.0
168,2023-05-24,NFLX,364.8500061035156,364.8500061035156,367.1499938964844,356.6300048828125,356.92999267578125,7973300.0
169,2023-05-24,TSLA,182.89999389648438,182.89999389648438,184.22000122070312,178.22000122070312,182.22999572753906,137605100.0
170,2023-05-25,AAPL,172.30953979492188,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300.0
171,2023-05-25,GOOG,124.3499984741211,124.3499984741211,125.9800033569336,122.9000015258789,125.20999908447266,33812700.0
172,2023-05-25,MSFT,323.97357177734375,325.9200134277344,326.8999938964844,320.0,323.239990234375,43301700.0
173,2023-05-25,NFLX,359.0,359.0,367.45001220703125,357.4200134277344,359.6099853515625,6263100.0
174,2023-05-25,TSLA,184.47000122070312,184.47000122070312,186.77999877929688,180.5800018310547,186.5399932861328,96870700.0
175,2023-05-26,AAPL,174.7399444580078,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000.0
176,2023-05-26,GOOG,125.43000030517578,125.43000030517578,126.0,123.29000091552734,124.06500244140625,25154700.0
177,2023-05-26,MSFT,330.90191650390625,332.8900146484375,333.3999938964844,323.8800048828125,324.0199890136719,36630600.0
178,2023-05-26,NFLX,378.8800048828125,378.8800048828125,383.760009765625,356.0,361.1000061035156,9360400.0
179,2023-05-26,TSLA,193.1699981689453,193.1699981689453,198.60000610351562,184.52999877929688,184.6199951171875,162061500.0
180,2023-05-30,AAPL,176.6025848388672,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400.0
181,2023-05-30,GOOG,124.63999938964844,124.63999938964844,126.37999725341797,122.88999938964844,126.29000091552734,27230700.0
182,2023-05-30,MSFT,329.2319641113281,331.2099914550781,335.739990234375,330.5199890136719,335.2300109863281,29503100.0
183,2023-05-30,NFLX,392.9800109863281,392.9800109863281,405.1099853515625,385.7900085449219,397.4800109863281,10865000.0
184,2023-05-30,TSLA,201.16000366210938,201.16000366210938,204.47999572753906,197.52999877929688,200.10000610351562,128818700.0
185,2023-05-31,AAPL,176.55279541015625,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300.0
186,2023-05-31,GOOG,123.37000274658203,123.37000274658203,124.9000015258789,123.0999984741211,123.69999694824219,41548800.0
187,2023-05-31,MSFT,326.4288024902344,328.3900146484375,335.94000244140625,327.3299865722656,332.2900085449219,45950600.0
188,2023-05-31,NFLX,395.2300109863281,395.2300109863281,396.260009765625,388.9100036621094,391.8900146484375,6988000.0
189,2023-05-31,TSLA,203.92999267578125,203.92999267578125,203.9499969482422,195.1199951171875,199.77999877929688,150711700.0
190,2023-06-01,AAPL,179.38160705566406,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800.0
191,2023-06-01,GOOG,124.37000274658203,124.37000274658203,125.04000091552734,123.30000305175781,123.5,25017700.0
192,2023-06-01,MSFT,330.59375,332.5799865722656,333.5299987792969,324.7200012207031,325.92999267578125,26773900.0
193,2023-06-01,NFLX,403.1300048828125,403.1300048828125,407.5199890136719,393.0799865722656,397.4100036621094,7160100.0
194,2023-06-01,TSLA,207.52000427246094,207.52000427246094,209.8000030517578,199.3699951171875,202.58999633789062,148029900.0
195,2023-06-02,AAPL,180.23822021484375,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61945900.0
196,2023-06-02,GOOG,125.2300033569336,125.2300033569336,126.74500274658203,124.3499984741211,124.48999786376953,19362400.0
197,2023-06-02,MSFT,333.39691162109375,335.3999938964844,337.5,332.54998779296875,334.25,25864000.0
198,2023-06-02,NFLX,400.4700012207031,400.4700012207031,406.5799865722656,395.8999938964844,402.8900146484375,5897300.0
199,2023-06-02,TSLA,213.97000122070312,213.97000122070312,217.25,209.75,210.14999389648438,164129000.0
200,2023-06-05,AAPL,178.8736114501953,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500.0
201,2023-06-05,GOOG,126.62999725341797,126.62999725341797,127.98999786376953,124.37999725341797,124.61000061035156,22672500.0
202,2023-06-05,MSFT,333.9337158203125,335.94000244140625,338.55999755859375,334.6600036621094,335.2200012207031,21307100.0
203,2023-06-05,NFLX,403.5400085449219,403.5400085449219,413.8599853515625,400.1499938964844,400.4700012207031,7247400.0
204,2023-06-05,TSLA,217.61000061035156,217.61000061035156,221.2899932861328,214.52000427246094,217.8000030517578,151143100.0
205,2023-06-06,AAPL,178.5050811767578,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400.0
206,2023-06-06,GOOG,127.91000366210938,127.91000366210938,128.8800048828125,125.97000122070312,126.5999984741211,19450100.0
207,2023-06-06,MSFT,331.68719482421875,333.67999267578125,335.3699951171875,332.1700134277344,335.3299865722656,20396200.0
208,2023-06-06,NFLX,399.2900085449219,399.2900085449219,405.1199951171875,396.92999267578125,405.0,4991500.0
209,2023-06-06,TSLA,221.30999755859375,221.30999755859375,221.91000366210938,212.52999877929688,216.13999938964844,146911600.0
210,2023-06-07,AAPL,177.12054443359375,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600.0
211,2023-06-07,GOOG,122.94000244140625,122.94000244140625,129.5500030517578,122.62999725341797,127.57499694824219,34179300.0
212,2023-06-07,MSFT,321.4486999511719,323.3800048828125,334.489990234375,322.5,331.6499938964844,40717100.0
213,2023-06-07,NFLX,399.7699890136719,399.7699890136719,418.95001220703125,399.2300109863281,410.42999267578125,11932400.0
214,2023-06-07,TSLA,224.57000732421875,224.57000732421875,230.8300018310547,223.1999969482422,228.0,185710800.0
215,2023-06-08,AAPL,179.85972595214844,180.57000732421875,180.83999633789062,177.4600067138672,177.89999389648438,50214900.0
216,2023-06-08,GOOG,122.66999816894531,122.66999816894531,123.7300033569336,122.01000213623047,122.58499908447266,24815000.0
217,2023-06-08,MSFT,323.3175048828125,325.260009765625,326.6400146484375,323.3500061035156,323.94000244140625,23277700.0
218,2023-06-08,NFLX,409.3699951171875,409.3699951171875,409.5400085449219,396.3399963378906,399.7699890136719,5991100.0
219,2023-06-08,TSLA,234.86000061035156,234.86000061035156,235.22999572753906,223.00999450683594,224.22000122070312,164489700.0
220,2023-06-09,AAPL,180.24819946289062,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48870700.0
221,2023-06-09,GOOG,122.87000274658203,122.87000274658203,124.28500366210938,122.41999816894531,122.55999755859375,20304500.0
222,2023-06-09,MSFT,324.8383483886719,326.7900085449219,329.989990234375,324.4100036621094,324.989990234375,22514900.0
223,2023-06-09,NFLX,420.0199890136719,420.0199890136719,425.8999938964844,414.760009765625,424.5,12363000.0
224,2023-06-09,TSLA,244.39999389648438,244.39999389648438,252.4199981689453,242.02000427246094,249.07000732421875,199882300.0
225,2023-06-12,AAPL,183.0670623779297,183.7899932861328,183.88999938964844,180.97000122070312,181.27000427246094,54274900.0
226,2023-06-12,GOOG,124.3499984741211,124.3499984741211,124.75,122.3499984741211,123.3949966430664,22255700.0
227,2023-06-12,MSFT,329.8681335449219,331.8500061035156,332.1000061035156,325.1600036621094,328.5799865722656,24260300.0
228,2023-06-12,NFLX,423.9700012207031,423.9700012207031,424.70001220703125,416.57000732421875,418.8299865722656,5959500.0
229,2023-06-12,TSLA,249.8300018310547,249.8300018310547,250.97000122070312,244.58999633789062,247.94000244140625,150337900.0
230,2023-06-13,AAPL,182.5889434814453,183.30999755859375,184.14999389648438,182.44000244140625,182.8000030517578,54929100.0
231,2023-06-13,GOOG,124.43000030517578,124.43000030517578,125.86000061035156,123.84500122070312,125.6500015258789,19287700.0
232,2023-06-13,MSFT,332.2935485839844,334.2900085449219,336.9800109863281,330.3900146484375,334.4700012207031,22951300.0
233,2023-06-13,NFLX,435.7300109863281,435.7300109863281,437.2699890136719,428.3999938964844,430.010009765625,7820500.0
234,2023-06-13,TSLA,258.7099914550781,258.7099914550781,259.67999267578125,251.33999633789062,253.50999450683594,162384300.0
235,2023-06-14,AAPL,183.22642517089844,183.9499969482422,184.38999938964844,182.02000427246094,183.3699951171875,57462900.0
236,2023-06-14,GOOG,124.37999725341797,124.37999725341797,124.79000091552734,122.16000366210938,123.80000305175781,24659600.0
237,2023-06-14,MSFT,335.3253479003906,337.3399963378906,339.0400085449219,332.80999755859375,334.3399963378906,26003800.0
